제목,카테고리,hex1,hex2,hex3,hex4,hex5,hex1rate,hex2rate,hex3rate,hex4rate,hex5rate
장군령,BL,#ceb6b2,#f0e5e1,#a28586,#6a4e4e,#292223,0.26099950396825394,0.25100446428571427,0.1950985863095238,0.1585968501984127,0.13430059523809523
재즈처럼,BL,#c3d2ed,#f6e4d9,#d3a98f,#a45f40,#6e2a19,0.34475446428571427,0.2837115575396825,0.19799417162698413,0.11641245039682539,0.05712735615079365
"저기요, 황태자님",BL,#f9f1e9,#b5b7ba,#efce9b,#a7846b,#453335,0.562136994949495,0.13900883838383837,0.13571022727272727,0.08270833333333333,0.08043560606060605
저의 아빠가 되어주세요,BL,#837c67,#193a79,#c5b2ac,#131d35,#574d48,0.31071738591269843,0.26921502976190476,0.17570374503968253,0.12269345238095238,0.12167038690476191
제로헌팅,BL,#202642,#9992a1,#c2c5d0,#565e78,#f9f3f3,0.25922929067460315,0.24504588293650795,0.19478856646825396,0.17349640376984127,0.12743985615079365
조금씩 점점,BL,#f6dcb9,#f7f1e6,#5c5954,#a69b96,#da593f,0.31500496031746034,0.2946676587301587,0.1542596726190476,0.12256324404761905,0.11350446428571428
"좋아해, 미야비 군",BL,#fffefe,#eed7bb,#413537,#e39360,#63668b,0.4561631944444444,0.20744357638888888,0.19167286706349207,0.07763516865079365,0.06708519345238095
주심의 죄,BL,#3e2925,#794f3c,#e7b48a,#f7dfc7,#b97c57,0.2573846726190476,0.24798487103174602,0.17764136904761904,0.16945994543650794,0.14752914186507937
지수에 관하여,BL,#dab8ba,#cb999a,#eee6e8,#7a6471,#2b1e2b,0.516024925595238,0.18753100198412698,0.1347687251984127,0.10580977182539683,0.0558655753968254
진짜로 바꿔줘 [GL],BL,#f7ede7,#a6acdb,#504c4e,#ac7ea3,#241722,0.38154451884920637,0.275102306547619,0.16396019345238094,0.11293092757936508,0.06646205357142858
집착공의 인형놀이,BL,#cbbfd0,#edeff8,#a794b0,#352736,#66577e,0.34561941964285714,0.25961061507936506,0.20371713789682538,0.1015811011904762,0.08947172619047619
처위상 [BL],BL,#423931,#f1e1cd,#71604b,#a08c6d,#cbba9e,0.33128100198412697,0.19596044146825398,0.18582899305555556,0.15975322420634921,0.12717633928571428
철벽 오메가와 짝이 되는 방법,BL,#fafdfd,#18d0e1,#f4c0a0,#716e88,#2c2220,0.30130208333333336,0.2529699900793651,0.22739955357142858,0.11748511904761905,0.10084325396825397
첫사랑이 하고 싶어,BL,#fef8ed,#efd8c8,#c9b4a5,#9c7664,#5b403c,0.2805904302803071,0.19614890198178897,0.18944759864309946,0.17866970183895733,0.15514336725584718
청춘을 시즈카에게 바칩니다(개정판),BL,#f5f3f5,#dbd3da,#d0a5a8,#9d6a77,#6a364d,0.5179501488095238,0.2504030257936508,0.08543216765873016,0.07392733134920634,0.07228732638888889
촬영 후에 먹게 해줄래,BL,#b3808f,#ebbdb3,#f6e7dc,#83535d,#4e2730,0.2898003472222222,0.2738343253968254,0.2611359126984127,0.09371899801587301,0.08151041666666667
최애가 내 학생이 되었습니다(개정판),BL,#f9eeee,#5e5371,#d0bfce,#917e9c,#34242f,0.37876984126984126,0.19444444444444445,0.16420820932539681,0.15643601190476192,0.10614149305555555
춘정지란,BL,#f5c7d2,#fbeeec,#a8d2d5,#cf9ea6,#96656a,0.39558841765873015,0.3131665426587302,0.16260230654761904,0.08235987103174604,0.0462828621031746
츠다 군은 마스다 쌤과 사이가 나쁘다,BL,#f5ddcf,#454761,#ebba72,#2a262e,#9e7a86,0.3915457589285714,0.2003751240079365,0.15321800595238094,0.13036024305555555,0.12450086805555556
치바 군과 타키구치 군은 친구가 없다,BL,#fffefe,#416d7e,#3e4c56,#e1d19e,#ae9859,0.6270461309523809,0.15619729662698412,0.1343656994047619,0.05712735615079365,0.025263516865079366
친구가 이혼한다 [개정판],BL,#f0cca4,#faeed1,#79594c,#a4887a,#2e201b,0.3237878224206349,0.2673921130952381,0.22260664682539683,0.16144593253968254,0.024767485119047618
카라스가오카 Don_t be shy,BL,#fcedc0,#eb9dac,#090306,#a03767,#050792,0.4146701388888889,0.1994109623015873,0.1611297123015873,0.16041976686507936,0.06436941964285714
크레이지 네이버,BL,#f3f1ef,#342e5a,#e8b573,#a6423c,#a9b1d0,0.49304315476190474,0.19131324404761904,0.133953373015873,0.13192894345238096,0.04976128472222222
킬 더 라이츠 [개정판],BL,#d59ea4,#ac898a,#aa545e,#050305,#453d48,0.38081082529474813,0.2465800285816363,0.16491532690246516,0.1639537334762415,0.043740085744908896
킹스메이커,BL,#320b09,#915837,#f2d4a6,#cc9867,#f4ece4,0.4045014880952381,0.17788318452380952,0.1752046130952381,0.1319909474206349,0.11041976686507937
택배는 사랑을 싣고,BL,#e4b9ff,#a38e85,#ebdede,#4e494a,#e1c6b5,0.4548456101190476,0.22209201388888888,0.15583147321428573,0.10130208333333333,0.06592881944444444
투게더 더 시리즈(2gether The Series),BL,#efefea,#2c292b,#deae9c,#75a4cf,#827169,0.4128131200396825,0.2384982638888889,0.20908668154761906,0.07629898313492063,0.06330295138888889
"튀어나왔어요, BL만화",BL,#faf0e9,#e2bcae,#767780,#2e2a2d,#d87c65,0.36352926587301587,0.23237537202380953,0.17290736607142856,0.15595548115079366,0.07523251488095238
파운-바다를 삼키다,BL,#0a0504,#352c2c,#746867,#af9e9a,#deccc7,0.3419053819444444,0.25348152281746034,0.16251240079365079,0.1509982638888889,0.09110243055555556
파쿠리인 내가 어시를,BL,#b08b7c,#f7ece9,#694d53,#2b1c1d,#debdb2,0.2132967509920635,0.2111390128968254,0.2041294642857143,0.1875248015873016,0.18390997023809524
피장파장의 오류,BL,#2f322e,#fea802,#f9e6df,#cdb0a1,#635a52,0.4046843998015873,0.3460999503968254,0.1294859871031746,0.0685763888888889,0.05115327380952381
피치러브,BL,#c49b75,#201408,#7d501c,#fefcf0,#fcce29,0.3375,0.27894655257936507,0.15716145833333334,0.1353515625,0.09104042658730159
하레와 모노노케,BL,#f9f2ed,#5a8b87,#192435,#3a4a5c,#adb3ab,0.34735553075396824,0.2244202628968254,0.16898871527777778,0.1507843501984127,0.10845114087301587
하천부지 로미쥬리 항쟁곡,BL,#f5dbbf,#fc5078,#e29f88,#291b16,#7e635e,0.28428509424603177,0.25669642857142855,0.19560391865079366,0.17056671626984127,0.09284784226190476
하치쿠마(개정판),BL,#fcefdc,#f1cfa5,#202625,#fac705,#9c6536,0.29836309523809523,0.2431392609126984,0.20407986111111112,0.14660838293650794,0.1078093998015873
한 번만 부탁해,BL,#fcf9f8,#8f858a,#edd7c2,#442d2c,#df9865,0.37684151785714287,0.19658978174603176,0.19385850694444445,0.1222780257936508,0.11043216765873017
한밤중의 편의점,BL,#171519,#e8d8c2,#ce9f83,#383d49,#8c7060,0.27330109126984126,0.2592075892857143,0.18317522321428573,0.1615017361111111,0.12281436011904762
한번 해볼래,BL,#f9fbf9,#e5e0e7,#c4b9ac,#3a313f,#848078,0.36284102182539685,0.254718501984127,0.17642919146825398,0.12489459325396825,0.08111669146825397
햇살보다 눈부신,BL,#cccbeb,#ede6f3,#a5acdd,#8086ce,#5b578b,0.2646484375,0.2568545386904762,0.21742311507936507,0.20083395337301588,0.060239955357142855
햇살의 오렌지,BL,#f2a798,#20141d,#f1d3d0,#5e3e3f,#9c6d64,0.3958984375,0.28751550099206347,0.17586495535714286,0.07213231646825397,0.06858878968253969
형이 좋아,BL,#efeb38,#dfddce,#b3ad9b,#3f3a3b,#8b6f50,0.5665984623015873,0.15982762896825398,0.10928509424603175,0.08569568452380952,0.07859312996031746
호랑이 장가드는 날 [개정판],BL,#f9e6d5,#9bc8f0,#d5a996,#3a3942,#766664,0.2923766121031746,0.215234375,0.17122395833333334,0.16507936507936508,0.156085689484127
화우요,BL,#e5eced,#c1c1bb,#8f9b8a,#262225,#5b5d5b,0.43892299107142857,0.16139322916666668,0.14499317956349206,0.12926277281746032,0.12542782738095237
황룡전 [개정판],BL,#342e22,#bf7d4c,#ede3d2,#7e462c,#b3a084,0.244304935515873,0.2185546875,0.1976810515873016,0.17297867063492064,0.16648065476190477
황제의 사랑방식,BL,#ccba80,#f7dec1,#52231c,#b5624a,#788986,0.3647848462301587,0.26221168154761904,0.1437655009920635,0.1185515873015873,0.11068638392857143
후계자는 참지 않아,BL,#fce0c6,#fffefd,#deab9c,#382a3c,#866567,0.38951512896825397,0.25263826884920637,0.15054253472222223,0.12860553075396824,0.0786985367063492
후우타의 첫사랑 캔버스,BL,#f8f7f8,#75dce0,#eec6a3,#342930,#a07f5f,0.3522290426587302,0.2208736359126984,0.16008804563492063,0.13464781746031745,0.13216145833333334
흉터(개정판),BL,#0b0406,#1e262f,#c2434b,#81404a,#750f1a,0.3493737599206349,0.2367528521825397,0.22007378472222222,0.09992249503968254,0.09387710813492063
"힐, 힐, 힐",BL,#f9f8f4,#cedadd,#6e6568,#aa9e88,#363036,0.424187748015873,0.2306702628968254,0.13983444940476192,0.12256324404761905,0.08274429563492064
35세 강무열,개그,#f7f3e8,#846260,#464343,#be9d89,#79a3c6,0.35994543650793653,0.26628534226190476,0.14945746527777778,0.11766183035714285,0.1066499255952381
갓진상,개그,#e5c5b2,#f7efea,#b59e71,#625b55,#080605,0.28033234126984125,0.25385974702380953,0.1806640625,0.16923053075396827,0.11591331845238095
고양이툰,개그,#3a2625,#9a7676,#d6c5bf,#f4ca4c,#f03426,0.30204303075396827,0.27824280753968256,0.2492063492063492,0.1187593005952381,0.0517485119047619
그 시절에도 피어오르던 취향,개그,#f9fbe3,#f6d0c5,#714e52,#ac918e,#e1c43b,0.6135571676587301,0.19291914682539682,0.08318762400793651,0.06281932043650794,0.04751674107142857
그녀의 레시피,개그,#f8f0e2,#ccb29d,#cd4548,#745756,#261413,0.5251798115079365,0.18411458333333333,0.11350136408730159,0.09958457341269841,0.07761966765873016
나는 마법소녀가 아니다,개그,#fefbf9,#382324,#cc5b6e,#ddbbc5,#e6b72e,0.30577566964285713,0.23294890873015872,0.19072730654761905,0.1464967757936508,0.12405133928571428
나비효과,개그,#dccbc1,#495768,#ac938a,#f3f2f1,#0e0a0b,0.35070684523809526,0.19113343253968254,0.16613343253968255,0.15004960317460317,0.14197668650793652
노멀모드,개그,#fefefd,#191c1f,#ccbdb6,#966251,#174eae,0.8080140128968254,0.06878720238095239,0.061883060515873015,0.04734623015873016,0.013969494047619048
노점묵시록,개그,#692c1c,#3c170e,#f08954,#9c543f,#eba991,0.3616970486111111,0.27626178075396823,0.1877108134920635,0.1072265625,0.06710379464285714
노크필수,개그,#151f33,#f2c08c,#a4cdd3,#fafaf7,#937553,0.3076047867063492,0.250554935515873,0.2480840773809524,0.1187531001984127,0.07500310019841269
대폭발 이론,개그,#814880,#2a3956,#111220,#fbfafb,#c3b2b9,0.3091207837301587,0.2749875992063492,0.17178819444444443,0.13548177083333332,0.10862165178571428
또라이 대사형 무림생존기,개그,#faf9f7,#b4c2ea,#452b4a,#0f070f,#a57198,0.4735615079365079,0.1833984375,0.13915550595238096,0.1074187748015873,0.09646577380952381
멘탈 쓰레기,개그,#020202,#e4b6a9,#a5857f,#563f3a,#f6f2f2,0.7004464285714286,0.16085069444444444,0.05707775297619048,0.04321676587301587,0.038408358134920634
무용지용,개그,#fcf8ed,#9f746e,#e4c6aa,#513536,#9bc5e8,0.4148933531746032,0.20326760912698413,0.19567212301587303,0.10181361607142857,0.08435329861111111
미니미니 전차장,개그,#fcb5b1,#fbf2e0,#d26742,#774f3c,#78cfdd,0.48705977182539684,0.1857204861111111,0.18569258432539681,0.11345176091269842,0.028075396825396826
벗겨주실래요,개그,#fdfcfc,#f88659,#f1b5b5,#392f34,#968496,0.5032676091269841,0.17022259424603176,0.168718998015873,0.09246031746031746,0.06533048115079365
사랑은 외계인도 병들게 한다,개그,#f8f1ec,#eecfaf,#140405,#83221e,#91aeb1,0.3732824900793651,0.22086123511904762,0.16764942956349208,0.12451636904761905,0.11369047619047619
스크램블,개그,#37512e,#67241e,#b83630,#faf7ed,#b9b7a2,0.3828869047619048,0.31082899305555556,0.12276785714285714,0.09322916666666667,0.09028707837301587
아포칼립로맨스,개그,#fefab8,#9a8a5a,#fdf8ed,#302a08,#cbb995,0.6396050347222222,0.11932043650793651,0.10314360119047619,0.08110739087301587,0.05682353670634921
에디슈타인,개그,#f5f8f7,#a9a195,#d5d8d6,#14100c,#5f5951,0.49401971726190474,0.30982762896825394,0.1365234375,0.035553075396825395,0.024076140873015874
여인탐구실록[개정판],개그,#eee0d4,#ad9083,#261919,#593d44,#d44b4b,0.4377108134920635,0.23490203373015872,0.1283637152777778,0.10636470734126983,0.09265873015873016
예전고,개그,#fdeada,#040303,#c0cacd,#a67962,#3c3b3d,0.4556733630952381,0.17799169146825397,0.15192522321428573,0.11583891369047619,0.09857080853174603
오인용,개그,#ebd7d0,#e3c17a,#030202,#a89592,#5c5450,0.382991460755814,0.287039425872093,0.22803869912790697,0.0594140625,0.04251635174418605
우리 집 아재,개그,#f7fbfb,#eaded3,#9e8876,#554b46,#070605,0.720600818452381,0.10634610615079365,0.09899243551587301,0.04016617063492064,0.03389446924603175
우리집에 놀러와,개그,#fbd065,#fbe9c3,#855243,#1b0c06,#8eb097,0.6085565476190476,0.14701760912698414,0.13016493055555556,0.06978856646825397,0.04447234623015873
일진짱의 남자,개그,#514237,#140b0b,#a49b8d,#cdc1b4,#fcfaf9,0.25244915674603174,0.21299293154761906,0.2001922123015873,0.1810639880952381,0.1533017113095238
잘나간다 김단비,개그,#f5f7de,#fae4bc,#bb8538,#8a5022,#e7b575,0.3493024553571429,0.2700024801587302,0.13432229662698414,0.12786768353174602,0.11850508432539683
전설의 안마왕,개그,#d9b9ac,#fbeae3,#705348,#978061,#130d0c,0.30203993055555556,0.2845889136904762,0.2189453125,0.13731088789682538,0.05711495535714286
전학생은 외계인,개그,#083654,#08ddd6,#eabf6b,#ca120d,#18e40d,0.4294580853174603,0.39564422123015874,0.09716021825396826,0.03962053571428571,0.038116939484126984
정열맨 시즌1-2,개그,#c72316,#3e0e0e,#798947,#d98fc1,#f8ca15,0.3145089285714286,0.24369419642857143,0.18295820932539683,0.17593315972222223,0.08290550595238096
정열맨 시즌3,개그,#030101,#f70420,#3c0205,#c6142b,#820814,0.7120876736111111,0.15940910218253967,0.04741133432539683,0.04373449900793651,0.03735739087301587
조폭강쥐 용파리,개그,#f3ebe4,#c5b59d,#1c1c12,#6d5b74,#f80206,0.41648065476190477,0.3377604166666667,0.1406374007936508,0.09564732142857142,0.009474206349206349
존잘시대,개그,#fefdfa,#251813,#e6d3b8,#5f4c3f,#a99276,0.36214967757936506,0.20286458333333332,0.1655908978174603,0.1351655505952381,0.13422929067460318
주머니 속 외톨이,개그,#fbf5f6,#e0c0b6,#645544,#2c1f1d,#b4996c,0.47581380208333335,0.21417643229166666,0.15341254340277777,0.09941948784722222,0.057177734375
최전방 샐러리걸,개그,#fef8f8,#ddc4c1,#ca8f7b,#735c5a,#302321,0.6624813988095238,0.12160528273809523,0.10012090773809523,0.06842757936507937,0.04736483134920635
클리셰 레시피,개그,#fef8f5,#3b3838,#73514a,#f0d7b6,#a59085,0.5075768849206349,0.17687251984126984,0.14439174107142858,0.13589099702380952,0.03526785714285714
퐁당퐁당,개그,#0462b0,#322720,#e2b9a7,#a24830,#63687a,0.43469122023809526,0.2390562996031746,0.13041914682539682,0.10876736111111111,0.08706597222222222
프로젝트 노블레스 오블리주,개그,#f5f6f6,#080a11,#513e59,#72b99b,#efc340,0.43470672123015874,0.17138206845238096,0.14596354166666667,0.1408389136904762,0.10710875496031746
혈압상승주의보,개그,#020101,#fefef3,#fbebcd,#9bb384,#585048,0.3784877232142857,0.3325365823412698,0.2080109126984127,0.048084077380952384,0.032880704365079366
호구탈출 넘버원,개그,#f94d3f,#272229,#ece0d1,#b6b3b0,#fdfbfb,0.520827132936508,0.21685887896825398,0.1421968005952381,0.06106460813492064,0.05905257936507936
화이트 포메,개그,#ffffff,#c69249,#060302,#5d4c3f,#c2bbb7,0.8863126240079365,0.05343501984126984,0.04440104166666667,0.00806671626984127,0.007784598214285714
환각소년,개그,#daecf4,#898788,#7fb5ee,#131314,#ee2423,0.40828062996031744,0.34200458829365077,0.1859281994047619,0.04513268849206349,0.01865389384920635
흡혈귀는 툭하고 죽는다,개그,#962221,#e9d8ce,#110d1e,#49617b,#b0948b,0.24839409722222222,0.2257905505952381,0.20886346726190477,0.1767454117063492,0.14020647321428573
Bloody Chain,드라마,#2c373f,#306f9a,#9fa7ae,#b37e3d,#efe8eb,0.24136446220930233,0.2121184593023256,0.19856195494186046,0.19626907703488372,0.1516860465116279
hang,드라마,#010101,#626262,#f1f1f1,#4f4f4f,#afafaf,0.28792514534883723,0.27729287790697676,0.23420058139534883,0.17990552325581396,0.020675872093023257
iMood,드라마,#dac4bb,#e4ecf4,#010103,#877b7f,#30394d,0.3232712572674419,0.2648937136627907,0.1763090479651163,0.13596202761627907,0.09956395348837209
No 고양이 No 라이프 우리들의 지역 고양이 계획,드라마,#faf9f7,#1d4258,#f6e602,#b6b0a6,#acc41d,0.37417877906976743,0.2936028343023256,0.19354469476744185,0.0704905523255814,0.06818313953488372
The tale,드라마,#ead3d2,#3a3434,#64575b,#100c0c,#b9a9a6,0.42192678052325583,0.21873546511627906,0.18247274709302325,0.09252634447674418,0.08433866279069767
가깝다고 생각하면 가까운,드라마,#fefefe,#e9e1df,#31292b,#c3bebe,#9b7f75,0.8030105377906976,0.08630632267441861,0.06270257994186046,0.029875545058139535,0.01810501453488372
가식 결혼,드라마,#f9f2ec,#dfcdbd,#8895a5,#6c717a,#413b39,0.4981231831395349,0.1778343023255814,0.13636537063953488,0.11186228197674418,0.07581486191860465
가족사진,드라마,#514a35,#2d281f,#928460,#736749,#e3db85,0.2934702034883721,0.2916969476744186,0.19349745639534885,0.13150981104651163,0.08982558139534884
가짜 여주인공으로 살아남기,드라마,#efddde,#77617b,#c8bbc6,#4d4561,#ab889a,0.24597111191860466,0.22309593023255814,0.21169240552325583,0.1596484375,0.1595921148255814
감옥 맨튼슨,드라마,#e0dfc7,#a09788,#ddb891,#523f2b,#fefdf6,0.36524890988372094,0.19311591569767442,0.1761982194767442,0.1380141715116279,0.12742278343023256
갓데뷔,드라마,#2a2a27,#c6c2a9,#ebede8,#4d4f4a,#9a9985,0.2643568313953488,0.23391079215116278,0.22157703488372094,0.16319767441860464,0.11695766715116279
거울의 숲 Reflection,드라마,#fdf8f5,#795048,#237899,#1b1716,#d9c093,0.43604469476744184,0.1960828488372093,0.16754269622093024,0.12540334302325581,0.07492641715116279
거짓없는 연애,드라마,#aec79c,#e1dabc,#937671,#fbf3f3,#583f41,0.3174037063953488,0.22097928779069767,0.20103742732558139,0.16930232558139535,0.09127725290697675
겉과 속의 아지랑이,드라마,#5d3b56,#e8a593,#c4646a,#ae8e97,#f7d8ce,0.300914789244186,0.19962481831395348,0.17279342296511627,0.1663935319767442,0.1602734375
결일문 목각사단의 비밀,드라마,#64666e,#988a8b,#f1e9de,#c3b9b7,#2c2831,0.3214689316860465,0.23935501453488373,0.1648264898255814,0.14913789970930233,0.12521166424418603
고양이 요괴,드라마,#fae9c1,#dbad6a,#996436,#1c0b04,#673e21,0.25967569040697674,0.2580496002906977,0.2129887354651163,0.13657885174418605,0.13270712209302327
고양이 카페로 초대합니다,드라마,#d5a57c,#fdf7e1,#e7d5b2,#6c3211,#90664f,0.3312218386627907,0.23328306686046513,0.15965570494186046,0.14380087209302325,0.13203851744186046
고양이 한 뭉치,드라마,#efe1de,#fefdfc,#e7aaab,#c96b76,#5f272b,0.35372728924418606,0.33794149709302324,0.12806413517441861,0.1083920784883721,0.071875
공주전설,드라마,#f4e3dd,#c27065,#8a413c,#d7aca5,#76707f,0.26129178779069767,0.24065861191860466,0.2174064316860465,0.21111010174418604,0.06953306686046512
관계의 우로보로스,드라마,#f1e2c9,#92d8d6,#cbb17a,#746f58,#d2bb1a,0.5180205305232558,0.21837118459302327,0.1794858284883721,0.04528978924418604,0.03883266715116279
괴담도시,드라마,#130d0d,#312a29,#ae1005,#746561,#620a06,0.3880341569767442,0.2745466933139535,0.1386264534883721,0.10746547965116279,0.09132721656976744
국화야,드라마,#1b1515,#433b39,#89746e,#9d8d88,#fdfdfd,0.2924264171511628,0.2457530886627907,0.2061110101744186,0.17645621366279068,0.07925327034883721
그 남자와 계약하지 않을 수 없어,드라마,#e9e2e0,#976a69,#c7afae,#faf7f4,#6b4349,0.3357158430232558,0.23684229651162791,0.17950490552325582,0.14228106831395348,0.10565588662790698
그 남자와 아찔한 계약연애,드라마,#f6edf0,#d8bbb9,#af7477,#352e47,#83383c,0.4145294331395349,0.20186319040697676,0.13732285610465117,0.13698855377906977,0.10929596656976744
그 눈에 빛이 담길 때,드라마,#faf6ec,#dac5bb,#897267,#b69f93,#4c3d37,0.5352997819767442,0.17554233284883722,0.11755904796511628,0.10485374273255814,0.06674509447674419
그녀가 돌아왔다,드라마,#fceaef,#e1b3c3,#9a4459,#c37e8d,#602939,0.2520548691860465,0.23976653343023255,0.1824418604651163,0.1647156613372093,0.16102107558139536
